case_id,brand_name,brand_author_id,latest_customer_tweet_id,brand_reply_tweet_id,created_at,latest_customer_text,historical_brand_reply,conversation_context,source_tweet_ids,context_turn_count,gold_intent,gold_secondary_intent,gold_should_escalate,gold_escalation_reason,gold_reply_notes,labeler,label_version
twcs_5326,AmazonHelp,AmazonHelp,5328,5326,Sun Nov 26 00:06:14 +0000 2017,@AmazonHelp Trying to place an order this happened before and deleting and rentering my address fixed it but now it's across multiple prime accounts to the same address,"@116936 Prime shipping refers to transit time after your orders ship, in working days. Some orders require additional processing and handling. The delivery date shown at checkout is the most accurate.  ^LR","CUSTOMER: @AmazonHelp live chat down in the UK and as a prime member I cannot t get any items delivered before Tuesday whats going on?
BRAND: @116936 Hi there, I'm sorry for the delivery troubles! Just to confirm, are you trying to place an order right now, or is this an ongoing issue? Are we missing the promised delivery dates here: https://t.co/aaDyEz1VgE? ^DW
CUSTOMER: @AmazonHelp Trying to place an order this happened before and deleting and rentering my address fixed it but now it's across multiple prime accounts to the same address",5331|5330|5328|5326,3,delivery_issue,prime_subscription,false,,"Explain that Prime shipping refers to transit time after an order ships and that some orders need additional processing. Advise that the delivery date shown at checkout is the most accurate, consistent with the historical reply. Avoid inventing a specific delivery date or unsupported explanation for the address issue.",human,v1
twcs_5329,AmazonHelp,AmazonHelp,5327,5329,Sun Nov 26 09:54:28 +0000 2017,@AmazonHelp But why has every item got  3+ days processing time when it's usually next day,@116936 Some deliveries may take slightly longer than usual. You can read more information on here: https://t.co/VrNzEOwawt ^KI,"CUSTOMER: @AmazonHelp live chat down in the UK and as a prime member I cannot t get any items delivered before Tuesday whats going on?
BRAND: @116936 Hi there, I'm sorry for the delivery troubles! Just to confirm, are you trying to place an order right now, or is this an ongoing issue? Are we missing the promised delivery dates here: https://t.co/aaDyEz1VgE? ^DW
CUSTOMER: @AmazonHelp Trying to place an order this happened before and deleting and rentering my address fixed it but now it's across multiple prime accounts to the same address
BRAND: @116936 Prime shipping refers to transit time after your orders ship, in working days. Some orders require additional processing and handling. The delivery date shown at checkout is the most accurate.  ^LR
CUSTOMER: @AmazonHelp But why has every item got  3+ days processing time when it's usually next day",5331|5330|5328|5326|5327|5329,5,delivery_issue,prime_subscription,false,,"Acknowledge that some deliveries may take slightly longer than usual and point to the available delivery information, consistent with the historical reply. Avoid inventing a specific reason for the processing delay or promising next-day delivery.",human,v1
twcs_5330,AmazonHelp,AmazonHelp,5331,5330,Sat Nov 25 19:49:27 +0000 2017,@AmazonHelp live chat down in the UK and as a prime member I cannot t get any items delivered before Tuesday whats going on?,"@116936 Hi there, I'm sorry for the delivery troubles! Just to confirm, are you trying to place an order right now, or is this an ongoing issue? Are we missing the promised delivery dates here: https://t.co/aaDyEz1VgE? ^DW",CUSTOMER: @AmazonHelp live chat down in the UK and as a prime member I cannot t get any items delivered before Tuesday whats going on?,5331|5330,1,delivery_issue,prime_subscription,false,,"Acknowledge the delivery trouble and ask whether the customer is trying to place an order now or whether promised delivery dates are being missed, consistent with the historical reply. Avoid promising a specific delivery date.",human,v1
twcs_5776,AmazonHelp,AmazonHelp,5778,5776,Tue Oct 31 23:17:28 +0000 2017,@AmazonHelp Pago para tener el Prime con vosotros para que me tarden en llegar 10 dias? Reembolsadme la compra y lo compro en cualquier otro sitio,"@117084 Zainda, nos comentarías, ¿ya entraste en contacto con nuestro Servicio de Atención al Cliente? ^HC","CUSTOMER: @AmazonHelp https://t.co/ohEeuAt7A6 estais de coña no?el reembolso lo quiero ya, era para un regalo para hoy y tenia que llegar ayer.
CUSTOMER: @AmazonHelp Pago para tener el Prime con vosotros para que me tarden en llegar 10 dias? Reembolsadme la compra y lo compro en cualquier otro sitio",5779|5778|5776,2,delivery_issue,refund_payment,true,The customer reports a significantly delayed Prime delivery and is demanding an immediate refund because the item was intended as a gift and arrived late.,"Acknowledge the delayed delivery and refund request, and direct the customer to Customer Service for assistance, consistent with the historical reply. Avoid promising an immediate refund or a specific resolution.",human,v1
twcs_5780,AmazonHelp,AmazonHelp,5782,5780,Tue Oct 31 23:35:25 +0000 2017,@117086 tem previsao para liberar a terceira temporada de #mrrobot no #amazonprimebrasil ?,"@117085 Olá, H.o! No momento não temos previsão, mas qualquer novidade será anunciada diretamente no nosso site e redes sociais. ^CR",CUSTOMER: @117086 tem previsao para liberar a terceira temporada de #mrrobot no #amazonprimebrasil ?,5782|5780,1,prime_subscription,,false,,"Explain that there is currently no announced availability date and that any updates will be announced on Amazon's website and social media, consistent with the historical reply. Avoid inventing a release date or making unsupported availability claims.",human,v1
twcs_5783,AmazonHelp,AmazonHelp,5784,5783,Tue Oct 31 23:21:02 +0000 2017,"@AmazonHelp ご丁寧にありがとうございます！
逆に面白かったので全く問題ないです！ありがとうございます！",@117087 恐れ入ります🙇 既にハロウィンが過ぎてしまったところ大変恐縮ではございますが、万が一返品や交換をご希望される場合は、お伝えしたURLをご参照いただければと存じます。また、お手続きに関してご不明点がございましたら、ご遠慮なくお知らせください。 YM,"CUSTOMER: 【新  一日一句】10.31

ハロウィンは
クレームさえも
吹き飛ばす🎃

Amazonで
マリオとルイージを買ったのに
マリオとマリオが来たwww

Wルイージよりマシか！笑
ハッピーハロウィン！👻💕 https://t.co/3s4J9MbYAc
BRAND: @117087 ご迷惑をおかけしております。お届けした商品に問題があった場合、Amazonが発送する商品は返品・交換（可能な商品のみ）にて対応させていただいております。お手数ですが、リンクをご参照の上お手続きください。https://t.co/TYbxdUDknb TN
CUSTOMER: @AmazonHelp ご丁寧にありがとうございます！
逆に面白かったので全く問題ないです！ありがとうございます！",5786|5785|5784|5783,3,other,,false,,Acknowledge the customer's positive response and that they do not currently need a return or exchange. Avoid pushing additional troubleshooting or escalation.,human,v1
twcs_5785,AmazonHelp,AmazonHelp,5786,5785,Tue Oct 31 09:55:34 +0000 2017,"【新  一日一句】10.31

ハロウィンは
クレームさえも
吹き飛ばす🎃

Amazonで
マリオとルイージを買ったのに
マリオとマリオが来たwww

Wルイージよりマシか！笑
ハッピーハロウィン！👻💕 https://t.co/3s4J9MbYAc",@117087 ご迷惑をおかけしております。お届けした商品に問題があった場合、Amazonが発送する商品は返品・交換（可能な商品のみ）にて対応させていただいております。お手数ですが、リンクをご参照の上お手続きください。https://t.co/TYbxdUDknb TN,"CUSTOMER: 【新  一日一句】10.31

ハロウィンは
クレームさえも
吹き飛ばす🎃

Amazonで
マリオとルイージを買ったのに
マリオとマリオが来たwww

Wルイージよりマシか！笑
ハッピーハロウィン！👻💕 https://t.co/3s4J9MbYAc",5786|5785,1,order_issue,return_cancellation,false,,"Acknowledge that the customer received the wrong item and explain that Amazon-shipped items may be eligible for return or exchange, consistent with the historical reply. Avoid promising an exchange or assuming the customer wants to return it.",human,v1
twcs_5788,AmazonHelp,AmazonHelp,5789,5788,Tue Oct 31 23:38:29 +0000 2017,"@115850 I have stopped ordering from your site, Amazon courier guys are very rude. I have given similar complaints to u no of tyms.",@117088 Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. 2/2 ^HD,"CUSTOMER: @115850 I have stopped ordering from your site, Amazon courier guys are very rude. I have given similar complaints to u no of tyms.",5789|5788,1,complaint_followup,delivery_issue,true,"The customer reports repeated complaints about rude courier behavior and says they have stopped ordering, so human follow-up is appropriate.","Acknowledge the repeated courier complaint and offer a way to provide details for follow-up, consistent with the historical reply. Avoid dismissing the complaint or promising a specific outcome.",human,v1
twcs_5790,AmazonHelp,AmazonHelp,5789,5790,Tue Oct 31 23:38:29 +0000 2017,"@115850 I have stopped ordering from your site, Amazon courier guys are very rude. I have given similar complaints to u no of tyms.",@117088 Apologies for this unpleasant experience. I'd like to take a closer look. 1/2 ^HD,"CUSTOMER: @115850 I have stopped ordering from your site, Amazon courier guys are very rude. I have given similar complaints to u no of tyms.",5789|5790,1,complaint_followup,delivery_issue,true,"The customer reports repeated complaints about rude courier behavior and has stopped ordering, so the issue requires human follow-up.","Acknowledge the unpleasant courier experience and indicate that the issue should be looked into, consistent with the historical reply. Avoid dismissing the complaint or promising a specific outcome.",human,v1
twcs_5791,AmazonHelp,AmazonHelp,5793,5791,Tue Oct 31 23:32:26 +0000 2017,@AmazonHelp I’m trying off my fire stick,@117089 (2/2) ... please reach out to us for real-time troubleshooting here: https://t.co/hApLpMlfHN ^WT,"CUSTOMER: I go to watch #thebay and episode 7 &amp; 8 aren’t there??? 😭 @117090 @AmazonHelp
BRAND: @117089 I'm sorry, I see we do have both episodes available. Can you let us know which device you are streaming this on? ^EB
CUSTOMER: @AmazonHelp I’m trying off my fire stick",5796|5795|5793|5791,3,product_technical_issue,,true,"The customer cannot access episodes on their Fire Stick and needs real-time troubleshooting, as indicated by the historical reply.","Acknowledge the streaming issue on the Fire Stick and direct the customer to real-time troubleshooting, consistent with the historical reply. Avoid inventing device-specific troubleshooting steps or claiming the cause of the missing episodes.",human,v1
